zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
77093,29.8623,-95.34097,TX,47417,76493.02285,82044.31298,88019.24779,99595.13257,111774.2986,123743.8675,140449.3023,163319.6681,166957.5126,137238,3,2,1805,4592
77094,29.7738,-95.69955,TX,11139,388434.9511,389409.1227,383058.6479,384324.7271,389587.8537,396481.8289,436875.6446,495906.8455,515199.1964,10756,4,4,3738,4877
77095,29.90834,-95.65492,TX,71138,197672.9221,206193.988,209898.3736,217099.0079,225326.0438,234352.783,269514.3112,321155.1953,326553.7824,117768,4,3,2465,6358
77096,29.67464,-95.47965,TX,32744,361165.623,358360.9326,351504.8383,325600.2676,323169.6659,326447.942,351243.6605,385957.7058,398350.6216,62898,4,3,2661,7085
77098,29.73482,-95.41526,TX,15414,561931.3866,549055.6198,543265.4444,553881.8108,567446.5754,574331.6899,607475.8752,646674.0743,650418.9171,19081,3,4,3093,4128
77099,29.67067,-95.58485,TX,50113,107029.9585,119116.0988,128585.7546,138480.0545,148314.0507,155923.2934,175653.2543,210099.6746,216719.1374,148636,3,2,1610,4273
77301,30.30897,-95.43281,TX,33409,138240.3056,147196.2558,154045.1577,162307.66,172266.6475,181187.7974,204508.3129,239685.1369,242801.9685,84397,3,2,2005,4591
77302,30.22626,-95.36014,TX,19165,185296.4583,192940.275,196417.4676,198824.6748,210103.2373,222208.4594,257094.6326,298654.7991,297899.4559,35649,4,3,2436,4168
77303,30.37569,-95.37937,TX,22502,153136.3866,165541.7616,173319.6862,180260.747,190798.9262,200585.2544,230712.9739,271020.2443,272373.2705,41202,4,3,2034,2977
77304,30.33097,-95.51538,TX,36700,222696.9751,230737.9205,232739.1731,236771.0998,241776.0375,249522.8922,281254.7644,328868.8226,326585.1371,50776,4,3,2490,5070
77306,30.2799,-95.31337,TX,16650,137671.0438,142693.5527,148414.1656,156579.4455,167730.8592,181462.8181,215612.975,249380.2929,245647.0292,33239,4,2,1708,4029
77316,30.30974,-95.68528,TX,29191,274557.6398,285319.5389,284704.7772,290917.7385,299002.4609,311313.0935,358198.6929,427832.9206,437447.7721,34056,4,3,2854,3220
77318,30.44709,-95.54364,TX,18348,203184.584,217602.0705,222067.2092,228722.0126,236654.9684,243589.3472,275797.7699,323294.7739,320838.2543,29224,4,3,2228,4486
77320,30.80672,-95.55687,TX,38572,140249.6191,149594.0603,156155.8345,165160.9512,176062.1379,188428.3122,210717.6097,241012.3206,240705.4829,53690,3,2,1822,3407
77327,30.3262,-94.91826,TX,29710,118585.5796,128399.6521,140547.0103,148452.8786,159266.6004,172446.8404,195219.6035,212731.4834,209926.1248,48838,3,2,1755,2092
77328,30.40767,-95.18888,TX,18297,146076.0837,154738.8011,160942.0099,166468.5687,175238.4364,191019.6687,223660.0793,252971.3922,249638.1429,34822,3,2,1896,2080
77331,30.61928,-95.17706,TX,7114,149109.94,153838.5453,156876.402,162948.5649,177576.2746,190960.5347,234144.0337,268711.2964,258272.7638,13925,3,2,1925,416
77338,30.00858,-95.28351,TX,46780,129147.1551,139982.812,147594.8192,156309.885,164864.6759,172986.1063,197729.2117,237852.5468,239666.3664,103436,3,2,1979,5268
77339,30.04788,-95.22139,TX,42652,181925.7478,191707.6193,196867.9164,204117.5215,209925.7637,214448.7236,241590.6074,284568.7669,290399.6507,58992,4,3,2653,5410
77340,30.64601,-95.53441,TX,32826,159440.0472,169897.4334,177769.0739,187740.771,198255.0713,211891.7544,236741.5838,272809.6893,269885.7871,59598,3,2,2108,3864
77345,30.05392,-95.15884,TX,27274,277044.9136,284531.5299,283912.1503,283020.5235,286501.4206,290414.7995,326147.5166,380856.3634,393234.5785,25231,4,3,2857,5417
77346,29.99027,-95.17777,TX,67587,197858.7104,208740.8236,214266.0539,221949.8286,228182.1343,235048.0253,265702.7511,315329.1107,316524.9245,87246,4,3,2810,6184
77351,30.70411,-94.81682,TX,34047,116601.4437,116576.0665,121838.0503,127895.6182,134799.081,143833.1148,163963.0119,185636.9019,181670.9416,60500,3,2,1695,2023
77355,30.1579,-95.75014,TX,31164,231477.9654,244160.8384,248016.2126,256203.1909,265951.6519,280550.9905,322129.4993,371672.4349,371024.1998,44140,4,3,2722,735
77356,30.44807,-95.70358,TX,28689,233183.9373,241922.7428,243324.2557,248475.3571,253391.8228,262945.1753,303527.8131,364272.1401,366192.0235,42757,3,3,2513,4249
77357,30.15694,-95.18173,TX,29992,169031.375,181401.505,189760.9462,195861.6141,205917.0374,216793.7679,249220.8648,286012.321,282148.3819,56494,4,3,2233,4295
77358,30.55061,-95.45419,TX,5324,195099.0026,210185.4987,216908.5207,227059.4928,243147.8202,261015.3958,302306.0971,347972.4459,334705.7834,10799,3,2,2067,28
77360,30.8471,-95.11394,TX,5805,112591.3553,109446.3764,112722.7119,118570.9917,123461.6703,129022.2423,147155.0221,169667.4554,162956.0522,12692,3,2,1527,1980
77362,30.16003,-95.67237,TX,6361,230196.0895,239774.7594,245098.7137,255771.5072,266991.3762,277847.3857,320785.9602,379628.1562,377596.0418,10051,4,4,3175,3576
77364,30.76592,-95.22168,TX,2272,132814.8494,139226.8727,138458.3928,146741.409,155610.6041,165760.9144,200156.0725,226652.7769,224584.8712,5207,3,2,1605,3026
77365,30.11638,-95.2747,TX,36802,199773.1782,208502.286,214372.1847,221367.5752,226861.0937,231974.0095,258130.1559,300010.1889,298690.5723,69160,4,3,2296,4200
77371,30.49376,-94.98146,TX,7291,110541.5475,122591.4645,120019.7675,120064.7882,133921.2438,145567.9662,174404.7503,194126.909,181805.7511,16339,3,2,1800,613
77372,30.24472,-95.18281,TX,14103,136624.3565,149909.2166,157986.5872,165452.9209,177392.4192,187916.8467,214142.2992,244722.0825,243252.2386,25505,3,2,123154,2072
77373,30.06143,-95.38423,TX,63296,134214.1678,144417.22,152577.4132,160934.9313,170169.4106,177551.2575,202986.8043,244110.8276,247023.0771,125556,3,2,2078,5824
77375,30.09393,-95.59095,TX,62970,208052.6245,218719.7498,222639.1638,230104.4596,238117.8708,246974.2892,281378.8704,336593.4973,339556.6683,89411,4,3,2683,5385
77377,30.06141,-95.67608,TX,38689,253874.3424,260266.4089,261524.2215,267761.0773,274878.6809,285261.1081,325657.6728,388040.5652,394726.9905,48505,4,3,2957,4239
77378,30.45873,-95.37454,TX,17549,135017.8463,150570.6342,156856.1829,164476.9981,171966.2736,182503.1197,207426.149,239651.4697,237630.2792,40016,3,2,1851,4666
77379,30.03966,-95.53305,TX,82125,230506.657,237180.5098,238735.9253,244586.7089,252181.4762,260594.7134,297413.1234,354533.8163,359505.1455,112440,4,3,2951,5414
77380,30.1365,-95.46863,TX,29095,242181.8587,241370.4317,237931.9817,242946.0687,247678.5355,256919.4073,296284.6156,355018.7935,363223.876,43593,4,4,3215,3784
77381,30.17791,-95.50266,TX,36080,333372.6794,329179.3179,321213.5734,324113.4319,328860.4252,340420.4577,389411.843,462035.1236,479669.646,38722,4,4,3436,4685
77382,30.19961,-95.5455,TX,41233,360145.4857,353872.9558,344996.1059,346812.7182,354690.9299,367182.768,413731.9746,494784.908,514967.486,31905,4,4,3958,3728
77384,30.23453,-95.49675,TX,21259,295161.949,292905.7483,289459.2671,291592.0036,298052.9701,307684.4527,347183.3066,408165.1658,417039.4567,26659,4,3,2665,5758
77385,30.1894,-95.42264,TX,24771,215693.8272,223215.7192,225491.4325,230094.619,237223.6429,246696.9433,280751.0067,335106.609,333145.4893,38833,4,3,2505,5097
77386,30.10153,-95.3561,TX,64460,231284.6824,236479.3803,238595.9732,244898.649,251430.7633,260360.3933,298220.7206,354647.0496,356365.9564,67631,4,3,3129,4913
77388,30.05957,-95.46764,TX,53498,180448.8957,188746.9989,192503.0807,199716.7531,207682.7093,216088.0147,248008.1028,294847.471,296791.2606,79686,4,3,2578,6645
77389,30.11509,-95.50752,TX,41982,321886.0602,320407.1849,312924.2756,316464.3973,323826.3032,335073.2052,382506.8237,454156.7646,461566.4492,41916,4,4,3169,4806
77396,29.94778,-95.26129,TX,61720,150377.5697,161221.3562,168238.8331,177413.2623,185844.9315,193289.8007,218013.1838,259494.0973,261123.8845,107779,4,3,2259,5819
77401,29.70398,-95.46192,TX,17362,847819.2746,848899.5766,836025.8518,821735.9957,810249.0079,793883.6197,846027.3943,922662.0237,964938.0509,13924,4,4,3550,6353
77406,29.64571,-95.79184,TX,58998,269298.6641,276572.8639,276740.624,280639.0954,282386.2286,288654.8489,334380.1044,403049.0822,409380.9033,54057,4,3,3050,5469
77407,29.67658,-95.71455,TX,73084,236543.0899,249504.3601,252107.5385,256357.5787,259375.5464,266205.2867,309640.636,375795.0009,379723.333,79257,4,3,2687,6550
77414,28.90601,-95.8935,TX,24345,138180.5012,148301.2038,153746.3859,163324.7654,163090.1722,170043.5947,183759.4396,201634.3355,199195.3233,46131,3,2,1696,3104
77417,29.46633,-95.9621,TX,2892,124180.3305,134902.5357,148068.2752,160864.5253,175600.9751,187683.003,210162.2888,235347.3158,235818.495,4829,3,2,1952,1833
77418,29.97922,-96.25063,TX,10220,212666.0321,227786.2995,238931.569,250134.7597,260745.9133,272315.2512,309442.527,362797.0618,362806.659,20696,3,2,2038,1558
77422,28.96492,-95.57268,TX,14042,138457.3612,151698.9948,164465.606,171662.0012,181566.3923,193987.0797,208870.0699,225835.9774,225262.2902,24848,3,2,3372,1584
77426,30.11633,-96.24721,TX,2019,251072.554,271834.248,292069.2904,315892.0056,328545.7192,354250.7865,424472.9558,500314.4301,503260.9162,5003,3,3,2041,649
77429,29.99068,-95.65808,TX,88375,230494.2394,239389.824,243057.9905,249369.4857,257132.1266,265622.6965,306049.7618,366485.8204,371690.157,112440,4,3,2864,5091
77430,29.26487,-95.65616,TX,1780,188715.325,203356.3523,209672.0897,223973.298,236136.8573,247941.882,285833.6079,323797.5956,319735.8253,3957,3,3,2205,7
77433,29.9492,-95.73979,TX,103070,273805.6697,279222.9615,278777.7007,283571.048,290657.1871,301056.0382,347467.0648,418856.8924,425596.5978,114121,4,4,2986,5840
77434,29.52577,-96.31983,TX,4128,80485.50656,87532.6487,89115.60047,95995.80187,102390.9175,112717.3921,130377.8836,126644.2673,125278.7908,12307,4,2,3334,1611
77435,29.51111,-96.12395,TX,3727,171577.9473,185890.9876,197490.5367,203656.4448,217684.7603,240761.095,263922.322,293416.6397,289770.2128,10101,3,2,2066,3189
77437,29.20452,-96.27328,TX,18529,120828.8643,130876.3347,133778.1136,139370.9256,151961.5237,163218.272,175166.6545,191374.451,189897.592,44192,3,2,1941,3466
77447,30.05178,-95.82868,TX,18145,197037.1537,206540.1374,211739.1157,215785.7606,225041.7517,232616.207,261903.224,308258.5046,305009.5656,30714,3,3,2168,4370
77449,29.83674,-95.73547,TX,119994,151032.5668,163981.2626,170701.6209,178898.5149,186724.249,194306.5334,223289.6325,273262.436,274389.9706,257998,3,3,2011,5994
77455,29.14017,-96.43782,TX,2014,147524.2883,160729.2085,168660.5902,174275.8637,188835.5779,207449.2519,224478.2534,243268.6709,242494.4265,3781,3,3,2130,1404
77459,29.52691,-95.53407,TX,77722,261725.8734,273211.0923,275876.3728,278953.0455,280299.9718,284740.2408,321558.9926,379745.8791,386196.054,93588,4,4,3258,5751
77461,29.39159,-95.77345,TX,11824,165689.7245,179837.4066,196849.1974,209445.409,223495.7333,236383.2525,266071.6521,300593.3249,305465.1546,22221,3,2,2204,1062
77465,28.71152,-96.22545,TX,7227,123965.2364,135341.4288,139891.056,147705.6826,147753.1869,153510.6323,167639.1674,181249.6457,178452.7893,16041,3,2,1525,3171
77469,29.49229,-95.70571,TX,57228,207702.3466,220556.8125,226113.9612,232181.6138,236786.8797,243428.6554,277838.9277,332717.0392,334937.2551,87199,4,3,2763,5512
77471,29.55159,-95.86785,TX,41723,147253.6548,158295.1903,168144.995,177134.3767,184770.5116,193429.6449,221632.0963,263382.9773,267422.2059,98077,3,2,2123,5958
77474,29.77583,-96.18518,TX,14048,198736.2852,213402.1895,222260.9353,233495.0969,243321.9271,256661.3872,286553.1929,326983.4583,327474.3555,30358,3,2,2274,2654
77477,29.62625,-95.56718,TX,33844,158175.4163,170331.7136,180039.8391,188827.8968,199575.8076,208107.2471,232540.2354,269604.2065,275861.9325,78528,3,2,2064,5747
77478,29.61896,-95.6077,TX,23276,288176.0327,297356.6688,299501.6349,302285.3133,306696.568,310978.0778,341604.2922,392843.5271,406080.2091,36429,4,4,3638,5280
77479,29.56503,-95.6346,TX,90084,371692.3354,376744.5873,372855.0616,374229.7479,373203.4748,375774.8285,416951.7592,491882.5611,509551.992,86492,4,4,3896,5091
77480,29.09388,-95.76692,TX,8243,137131.43,150311.3988,160046.8034,168008.8561,180740.9075,187263.835,206934.1824,231116.2424,226719.2205,13582,3,2,1783,1042
77482,29.09351,-95.88411,TX,1307,159535.8012,169548.1953,175410.2537,182757.9586,182737.5296,191466.7953,209197.5841,229645.1591,219197.1326,4072,3,2,1925,1172
77486,29.15495,-95.6805,TX,7227,147622.5072,159119.7116,170686.7493,179166.3388,195762.7554,203706.5224,219215.9612,243686.5103,245613.9917,13329,3,2,2194,4937
77488,29.29833,-96.09821,TX,14721,107223.8267,117817.9649,125168.1029,130758.2174,142669.2693,154512.7515,167432.7704,183381.4385,179793.0198,34389,3,2,1525,2402
77489,29.60068,-95.51605,TX,38593,114682.1046,128772.7408,138493.6319,147714.5674,159026.6652,169224.828,192289.6763,224785.7371,230556.2061,101216,3,2,1853,6432
77493,29.85193,-95.83025,TX,48117,220669.1671,232470.0974,237091.6404,242039.1786,246267.5235,250794.0091,287548.5503,348675.2719,348205.3557,55193,4,3,2812,5964
77494,29.74566,-95.82302,TX,129165,324287.515,321896.2932,316498.1397,320464.572,323809.5171,330947.1709,381345.907,463206.7816,475322.8667,98367,4,4,3227,5661
77498,29.64224,-95.65244,TX,52947,189532.4532,203131.0142,209364.0578,217152.1748,222476.184,229246.3867,258453.0431,307243.9529,316889.9652,96788,4,3,2340,6486
77502,29.67984,-95.19953,TX,37665,105406.4079,117440.4628,126833.0861,137156.56,147235.1213,156467.9101,176236.2242,202087.5618,204684.1579,90775,3,2,1798,6597
77503,29.69078,-95.15781,TX,24582,99616.72964,110887.9572,120825.0673,132456.6572,142600.6974,150760.1197,168944.5462,194170.9628,199759.7455,55265,3,2,1690,4672
77504,29.64766,-95.19007,TX,25748,140934.4405,151653.2306,160489.0621,173105.9143,185981.3958,196730.4112,218385.6198,247106.4719,252430.1754,54380,3,2,1704,4764
77505,29.64895,-95.14284,TX,22548,180819.2684,193650.1446,203787.6482,216867.9531,227379.8735,237155.1566,262227.0438,298330.1431,303760.8059,40534,3,3,2451,5498
77506,29.71786,-95.19018,TX,37141,75117.43853,84502.88506,92716.60936,104022.6937,116427.9621,127330.1005,143295.4231,162745.7831,165692.9719,93219,3,2,1566,6393
77510,29.34788,-95.09089,TX,13124,166611.0675,183511.0803,198516.8704,209576.8699,220635.3354,239963.6152,271627.025,308842.5505,304490.9712,25140,3,2,1865,2218
77511,29.38638,-95.23769,TX,49600,161087.8738,173112.4007,184430.216,195508.9905,205502.4697,214653.8352,239762.8603,272267.9708,276144.79,97062,4,3,2203,3033
77514,29.69096,-94.62598,TX,5818,167859.3921,172929.4933,175122.2939,181185.8192,191328.5689,203537.1251,222498.3599,239542.6466,244170.897,9827,3,2,2074,4244
77515,29.17604,-95.44955,TX,33491,141021.1906,152959.5618,165213.1038,174080.4919,184234.902,192018.3876,207398.1212,228517.3253,229181.6177,54017,3,2,1963,3274
77518,29.50544,-94.98664,TX,10567,116249.265,126585.2429,136419.6964,148594.8058,154479.922,163421.9609,180959.9662,208104.5323,209820.0897,25428,3,2,1831,5009
77520,29.74599,-95.00388,TX,36054,83547.06148,91523.28172,99648.33339,111219.4509,122312.4723,130161.6785,145852.186,168563.2793,168726.8097,88050,3,2,1862,3811
77521,29.81298,-94.96233,TX,63309,146109.3502,156466.0028,167206.5083,177557.1951,187449.6086,196158.7234,217512.7093,251703.8933,254128.3929,106301,3,2,2139,5465
77523,29.77598,-94.8632,TX,26370,228883.7959,242326.6091,252641.7768,266319.4419,276906.8747,289813.7307,323335.2495,357956.331,355170.3579,28158,4,3,2378,4529
77530,29.78948,-95.11159,TX,30880,103357.3438,113963.2455,125118.2464,136536.2551,147100.0935,155236.7425,174476.0708,203883.0175,209968.1711,73471,3,2,1749,4909
77531,29.03895,-95.40071,TX,15956,126526.7136,138437.0377,151239.1523,158233.8054,170559.9989,179928.3015,194352.4103,209967.8122,211712.9074,31000,3,2,1911,5288
77532,29.93177,-95.05602,TX,30108,154044.626,164810.1584,176371.3377,186693.3546,196403.8907,205480.809,228609.1982,264863.7474,267409.1775,53914,3,3,2154,3523
77534,29.21335,-95.30387,TX,3125,159340.0179,170248.7521,182987.7018,192113.2883,205331.3394,214683.301,232199.4693,254770.7654,252092.7615,4846,3,2,1871,3255
77535,30.05129,-94.91569,TX,37418,171611.0329,187979.5969,204418.1979,217007.1805,228041.9292,238794.4972,267778.1276,297187.1518,303173.5262,56859,4,3,2298,1373
77536,29.69021,-95.11891,TX,33291,157008.3668,168257.8084,179373.0872,191330.2323,201749.4245,210922.0829,232627.6112,263748.6344,267180.4808,54933,4,2,2082,6581
77539,29.45578,-95.02723,TX,45901,161431.6357,174819.7459,186755.5197,194789.8089,203219.1535,215471.1301,241083.9554,275754.2273,277095.8316,83960,3,3,2174,4229
77541,29.01496,-95.32667,TX,17989,120088.0002,128173.1523,134338.063,143837.8202,155582.3728,166089.1246,184159.2302,207482.3316,200124.0539,36980,3,2,1474,4556
77545,29.53729,-95.47242,TX,25755,160186.8481,172770.57,180591.3543,191727.8204,200850.7694,208714.4999,238593.7325,283346.45,283990.2994,56828,4,3,2461,6352
77546,29.5132,-95.19352,TX,54405,226141.1979,240778.9449,252329.7981,262644.4714,271575.2771,286045.8249,322673.8041,371618.2124,377819.7461,70432,4,3,2945,3502
77547,29.74018,-95.23836,TX,9702,71387.18874,78412.60574,83926.42507,90080.51308,105016.9472,120533.7094,135365.5433,154388.1041,160272.2715,23255,3,2,1352,5607
77550,29.31021,-94.77706,TX,22421,139717.8813,153325.0669,169129.0719,185254.2244,194176.3285,210089.2164,256601.4325,314213.6094,321556.6649,65209,3,3,2390,4356
77551,29.27903,-94.83502,TX,23686,129053.1494,138689.3207,153287.5625,162460.634,170562.3136,184255.37,216874.9945,263753.3257,271900.2621,52326,3,2,1477,3692
77554,29.23187,-94.92544,TX,9001,303896.9872,320904.1711,330357.3014,340714.7893,355565.2343,377582.0789,469300.433,577515.0093,569107.8349,12990,3,3,1894,4573
77562,29.82917,-95.05473,TX,10292,115137.3186,122377.1876,132480.9527,145760.9263,156561.2957,164321.8701,182863.0347,212581.8265,218433.6598,21564,3,2,1840,3786
77563,29.31123,-95.01822,TX,10223,139985.5456,149382.3586,162044.618,173197.4411,182925.6312,199950.8993,230434.8491,260945.6186,251232.6293,21750,3,2,1897,4663
77565,29.53925,-95.03229,TX,6555,237777.9818,254420.2494,266902.7971,282083.6272,290810.677,300214.5147,339384.6225,387403.538,387544.4605,12049,3,3,2526,5122
77566,29.04971,-95.47511,TX,30327,167185.3207,180390.5729,191186.9592,200346.176,208285.9351,217449.9619,232187.014,253679.3325,259488.609,46023,3,3,2180,3933
77568,29.36653,-94.98773,TX,19819,125416.8992,137841.07,153435.0986,166927.2609,175407.2018,191956.4347,215339.8313,242172.3482,237763.9254,42599,3,2,1882,5536
77571,29.69287,-95.06012,TX,37298,141407.437,152987.7494,164927.8793,176041.396,185767.0229,194521.9307,214944.1259,245679.4408,248077.059,65475,3,3,2119,5416
77573,29.50213,-95.08636,TX,95111,230793.3111,245998.4644,256525.4884,267344.4323,275925.3466,286747.1789,320485.1836,366579.39,371597.807,107432,4,3,2725,6206
77575,30.07738,-94.73666,TX,15796,126023.4751,136540.9953,146419.5586,155994.745,163044.0181,169925.7818,188566.0892,207042.2595,208963.1097,28787,3,2,2005,1419
77578,29.47794,-95.36757,TX,23444,271392.3766,287067.1397,294379.8921,303859.4318,308831.7228,314729.4269,349554.0194,408589.2203,413218.2592,27543,4,3,2636,6200
77581,29.5624,-95.27982,TX,50733,216336.2378,232023.2985,240462.7273,251983.7743,262292.4042,271061.9178,299529.6749,346457.5729,354023.5937,69131,4,3,2552,5587
77583,29.37763,-95.4585,TX,41232,215895.4577,228340.5454,236417.2105,242709.1293,248406.6693,253544.7071,282077.3833,331677.8411,329006.2082,51121,4,3,2489,5191
77584,29.54577,-95.35013,TX,89358,234386.7047,248976.6117,255719.6023,263509.8294,269507.0857,275361.2757,307011.757,359074.9965,366963.896,105369,4,3,2689,6208
77586,29.58267,-95.03391,TX,23364,212722.184,229113.0696,238845.2901,251064.9449,260296.5053,268937.6637,297941.5319,339983.859,345793.2028,34410,4,3,2632,4447
77587,29.66117,-95.22865,TX,16381,90142.67928,98680.15301,110765.9089,120983.5257,130314.0858,139824.7149,157712.9691,185857.8899,191278.6608,44160,3,2,1637,6564
77590,29.3804,-94.91759,TX,33272,97022.97209,107448.2348,117846.7713,127813.9165,133304.023,146615.8619,165081.0919,187275.7213,183635.1677,75376,3,2,1896,6027
77591,29.39971,-95.00074,TX,14961,119133.2753,129915.2833,142391.2543,154365.8478,162774.2031,176313.7293,195403.5509,224478.1346,223043.1622,38641,3,2,1779,5920
77598,29.53766,-95.13714,TX,27184,132903.2703,144948.4912,155468.367,165548.2029,176315.9555,186110.0346,210525.5918,243688.0983,249279.8942,58643,3,2,1668,5846
77611,30.01259,-93.8222,TX,9829,141209.0613,146912.6412,154174.7429,162005.184,174016.4788,187058.1467,197305.253,205584.9705,201603.5573,16308,3,2,1851,2668
77612,30.39851,-93.93276,TX,9490,141226.7747,142630.7326,148639.1233,156166.8196,165334.7315,178713.2671,203588.9994,223291.7042,209716.4993,14531,3,2,1802,684
77619,29.94549,-93.9165,TX,17078,106373.8941,106551.1074,113746.4587,120015.1488,135496.3134,148116.5356,157145.5477,166869.5946,164687.5212,31643,3,2,1745,6380
77622,29.85741,-94.29467,TX,1685,158878.2876,167015.1373,177664.4819,186371.5254,198266.132,209167.6229,219713.9909,230602.021,225176.8057,2646,3,3,2018,3
77625,30.37032,-94.3923,TX,7773,147741.9217,149534.7587,150504.5311,160037.9572,175136.8686,186891.5859,196417.7261,207389.9638,194742.7974,16024,3,2,1816,959
77627,29.99095,-94.00772,TX,21896,135103.6252,138918.802,144155.137,152179.1328,164363.2465,172394.6137,182732.3444,195269.4468,193886.709,41308,3,2,2040,5254
77632,30.2014,-93.80477,TX,21657,152633.9968,156332.8388,161357.4187,169517.5101,181283.004,196596.3403,208263.4699,216266.9416,209594.2136,34505,3,2,2146,1427
77640,29.88021,-93.94152,TX,17579,60941.39995,63486.33167,63903.65055,71579.41969,78770.00542,86011.82926,90954.11558,95029.95692,96948.55761,42151,3,2,1584,3209
77642,29.93917,-93.91606,TX,37881,71419.66372,73796.24375,78544.69096,84778.56167,93033.7416,97758.46019,102993.6346,103217.4785,100991.6227,90333,3,2,1895,4762
77650,29.42995,-94.68096,TX,2094,230970.6613,243820.6974,247049.7652,256317.4706,263960.2804,278195.8,338335.1213,448192.8062,444754.6721,4581,3,2,2596,4467
77651,29.98036,-93.94821,TX,13534,147077.5011,150975.5072,156927.6434,165338.5476,176640.0085,189624.4174,200893.1603,214186.8584,216326.781,21393,3,2,2356,5455
77656,30.42866,-94.16887,TX,16795,121062.6781,124029.9964,126306.4733,135510.6349,147080.2273,156405.646,161118.0299,168492.3288,159349.9342,34662,3,2,2015,1423
77657,30.22549,-94.18862,TX,21551,183375.4891,188594.8589,195199.6662,202701.5903,218040.7723,228851.9405,242840.2236,260807.5099,264876.1796,34661,4,3,2584,1681
77659,30.15775,-94.43279,TX,6230,154530.1392,160524.0905,164561.1813,164504.787,186228.6272,208081.3533,224973.2882,244135.4954,243614.0987,7511,4,3,2344,1028
77662,30.1793,-94.01876,TX,25789,119757.055,123789.3009,129731.7926,137078.5469,149849.8608,165847.0258,172931.5446,175841.8288,164361.8139,49418,3,2,6168,1656
77664,30.58901,-94.39529,TX,2368,116970.2632,123717.4281,132447.3758,138216.9096,146046.9605,162646.1075,183164.5608,203148.9838,188335.2543,4836,3,3,2122,6
77665,29.78697,-94.40969,TX,6499,156901.6669,163877.6824,173954.6014,181171.6085,191010.5817,199035.2562,213375.1051,227942.0639,226874.3696,13521,3,2,2083,433
77701,30.07321,-94.10579,TX,12930,53690.14514,52516.22841,52778.80707,61400.0827,72238.81119,76008.13598,79889.32241,76546.45691,75476.71603,42742,3,2,1757,6453
77702,30.08624,-94.12825,TX,3368,99816.76733,97772.87197,100422.4158,111901.6222,123953.401,129533.6246,133350.5933,139943.8878,135521.0757,8278,3,3,2662,2891
77703,30.11522,-94.10906,TX,12069,44690.05732,44966.82668,44255.638,53898.9628,60236.06945,62026.10224,66177.66197,65324.03811,70113.22423,45178,3,1,1401,4746
77705,29.90652,-94.16961,TX,40947,88043.47533,88079.55394,88408.46584,96843.45239,106597.7018,111676.2013,114597.927,113484.4715,108245.7732,65798,3,2,1771,2396
77706,30.10049,-94.16717,TX,29195,166749.9418,165922.3144,170455.6562,179854.69,186901.1735,195549.4017,208166.6329,223140.2316,221448.811,50441,4,3,2953,3574
77707,30.05323,-94.1748,TX,18214,114114.5798,115566.9333,121099.1922,131016.3865,138990.6415,145841.1978,155468.9389,166656.3762,166363.88,38541,3,3,2237,5069
77708,30.14747,-94.15128,TX,12979,101723.8529,103272.4383,108124.056,115854.8159,126512.865,136301.2062,143928.6124,151423.161,151944.5234,33175,3,2,1745,5730
77713,30.06777,-94.25716,TX,14136,172110.3708,172137.2013,179375.7083,179742.2636,194347.9892,211560.6928,221596.6373,237280.895,234424.7626,22923,4,3,2523,3399
77801,30.63968,-96.36451,TX,14585,112365.6095,125430.8188,141458.7332,153025.4333,155910.4678,160103.347,173794.4272,195030.5175,206333.8141,40151,3,3,2061,4163
77802,30.6609,-96.32233,TX,24571,157239.3944,172865.7546,186781.3026,193404.3645,197741.8805,205026.443,220542.5699,244268.5549,257581.6997,50998,3,3,2184,3966
77803,30.67835,-96.3867,TX,33233,98050.64979,108291.2452,121065.3853,132300.4978,136610.9941,143629.1582,156299.2354,174970.6314,185632.0044,85853,3,2,1466,4081
77807,30.6783,-96.47982,TX,12677,191552.8007,207800.7047,217842.5205,223298.9364,224525.4335,230073.8644,247383.2584,273863.2252,283872.0527,23168,3,3,2464,4339
77808,30.78965,-96.31362,TX,14684,248865.2579,267475.871,283064.5571,292620.354,298410.4129,306980.9806,335880.0116,376889.6623,393980.3989,22893,3,3,2086,2502
77830,30.52648,-96.00849,TX,3122,244513.877,274707.1615,297680.85,310065.9588,333578.4405,358025.952,421661.9605,504343.174,490317.667,5629,3,2,2694,581
77831,30.73144,-95.90933,TX,3137,123808.9062,137510.2183,152717.5218,161384.8741,171108.3542,187525.4415,228276.1281,272519.4753,268392.2906,6723,3,2,1592,223
77833,30.20842,-96.40797,TX,28417,184103.5173,197531.7767,204756.4412,214240.1635,225793.9892,240303.9219,272365.9155,315103.5864,310986.5465,57923,3,2,2475,4076
77835,30.19439,-96.59257,TX,3589,248754.9031,265499.8248,284052.6766,301449.8653,317304.0679,343288.0371,405293.6989,471580.5175,470548.9991,4727,2,2,1542,883
77836,30.53798,-96.67813,TX,11584,160937.708,178045.1194,182330.3603,201658.2856,210165.691,223960.7772,261257.096,286003.077,278447.652,24158,3,2,2582,1430
77840,30.6115,-96.32332,TX,50047,179743.1459,193644.4684,207080.6808,216662.0716,210099.439,210220.9335,225502.5012,251541.7207,270804.2756,88622,3,3,2063,3106
